sales_id,employee_id,date,client_id,sales_amont
3469,1379,7/6/2020,135, $7782.59 
1019,1383,1/11/2020,146, $9658.80 
1202,1383,1/30/2020,101, $4431.76 
1479,1383,10/31/2020,158, $7227.80 
2460,1383,3/4/2020,137, $5272.25 
2978,1383,5/5/2020,147, $8033.34 
2979,1383,5/5/2020,151, $7276.25 
3005,1383,5/8/2020,130, $6042.83 
3087,1383,6/16/2020,106, $4752.87 
3114,1383,6/19/2020,159, $4479.58 
3227,1383,6/30/2020,102, $9904.08 
1621,1386,11/2/2020,133, $3009.17 
1640,1386,11/21/2020,104, $4864.30 
1824,1386,12/17/2019,152, $9832.82 
2100,1386,2/2/2020,109, $3030.10 
2327,1386,3/17/2020,102, $5523.10 
2328,1386,3/17/2020,131, $7963.99 
2469,1386,3/5/2020,150, $7708.41 
3228,1386,6/30/2020,119, $9996.04 
3624,1386,8/24/2020,122, $9004.95 
3714,1386,8/5/2020,117, $6390.73 
1287,1390,10/11/2020,144, $5462.07 
1319,1390,10/14/2020,146, $5731.61 
2432,1390,3/3/2020,111, $7588.85 
2523,1390,4/11/2020,152, $4915.75 
3115,1390,6/19/2020,137, $9430.24 
3263,1390,6/9/2020,128, $7275.10 
3460,1390,7/5/2020,124, $9159.62 
3500,1390,8/1/2020,102, $5950.30 
3704,1390,8/4/2020,132, $6170.87 
3705,1390,8/4/2020,137, $7589.95 
1129,1392,1/21/2020,135, $8928.17 
1213,1392,1/4/2020,127, $5185.17 
1692,1392,11/28/2020,157, $5259.52 
1807,1392,12/14/2019,118, $4282.34 
2524,1392,4/11/2020,103, $8248.53 
2609,1392,4/20/2020,144, $8037.72 
3103,1392,6/18/2020,101, $7484.80 
3394,1392,7/24/2020,117, $6444.53 
3676,1392,8/29/2020,102, $8671.09 
3792,1392,9/14/2020,123, $6271.94 
1223,1399,1/5/2020,142, $7278.88 
1461,1399,10/29/2020,120, $4978.64 
1863,1399,12/23/2019,127, $6357.30 
1989,1399,12/8/2019,140, $9144.49 
2589,1399,4/19/2020,144, $7991.81 
2626,1399,4/22/2020,145, $6307.48 
2915,1399,5/26/2020,141, $7179.10 
3212,1399,6/3/2020,127, $8675.30 
3368,1399,7/20/2020,139, $4140.20 
3929,1399,9/29/2020,145, $4311.90 
1259,1402,1/9/2020,132, $7509.24 
1502,1402,10/5/2020,128, $8635.65 
1891,1402,12/27/2019,116, $8601.76 
2513,1402,4/1/2020,146, $9748.86 
2916,1402,5/26/2020,154, $4266.29 
2990,1402,5/6/2020,140, $5014.59 
3166,1402,6/23/2020,132, $9069.85 
3213,1402,6/3/2020,153, $3906.36 
3269,1402,7/1/2020,147, $5210.66 
3334,1402,7/17/2020,138, $4402.17 
1030,1404,1/12/2020,112, $8714.51 
1305,1404,10/13/2020,113, $5005.63 
1737,1404,11/6/2020,114, $6770.02 
1738,1404,11/6/2020,114, $7029.95 
1788,1404,12/12/2019,121, $8108.25 
1841,1404,12/2/2019,128, $8221.82 
1977,1404,12/6/2019,125, $3453.43 
2101,1404,2/2/2020,115, $3225.33 
2422,1404,3/28/2020,103, $8609.34 
3940,1404,9/3/2020,136, $6203.13 
1192,1408,1/3/2020,126, $3838.67 
1306,1408,10/13/2020,124, $6593.74 
1715,1408,11/30/2019,148, $9005.77 
1949,1408,12/31/2019,157, $6183.33 
2452,1408,3/31/2020,130, $4074.43 
2470,1408,3/5/2020,110, $7608.90 
2935,1408,5/29/2020,109, $5729.60 
3147,1408,6/21/2020,134, $8100.60 
3205,1408,6/29/2020,125, $7874.54 
3739,1408,8/7/2020,146, $3536.33 
1073,1409,1/16/2020,136, $8591.46 
1571,1409,11/13/2020,134, $5376.82 
1622,1409,11/2/2020,160, $7943.32 
1641,1409,11/21/2020,134, $6349.92 
1905,1409,12/28/2019,105, $4669.73 
2159,1409,2/27/2020,101, $5261.13 
2278,1409,3/12/2020,136, $3995.69 
2653,1409,4/26/2020,146, $4041.98 
2800,1409,5/14/2020,108, $7787.91 
3773,1409,9/12/2020,135, $5522.87 
1360,1419,10/19/2020,148, $4188.41 
1685,1419,11/27/2020,127, $4096.28 
2433,1419,3/3/2020,128, $7706.01 
2763,1419,5/1/2020,124, $5511.64 
2832,1419,5/17/2020,148, $9029.55 
2944,1419,5/3/2020,158, $4514.38 
2996,1419,5/7/2020,116, $6361.96 
3027,1419,6/1/2020,150, $8154.26 
3198,1419,6/27/2020,122, $3431.51 
3564,1419,8/18/2020,132, $6010.65 
1164,1420,1/26/2020,123, $6019.22 
1436,1420,10/27/2020,139, $9359.93 
1480,1420,10/31/2020,108, $8712.55 
2246,1420,2/9/2020,144, $6903.89 
2401,1420,3/25/2020,141, $5733.55 
2550,1420,4/14/2020,142, $3859.47 
2666,1420,4/27/2020,145, $4525.89 
3013,1420,5/9/2020,101, $9683.06 
3761,1420,9/11/2020,110, $5775.11 
3855,1420,9/20/2020,158, $9989.01 
1338,1422,10/16/2020,108, $7005.04 
1437,1422,10/27/2020,124, $5448.33 
1503,1422,10/5/2020,154, $6538.54 
1666,1422,11/25/2020,127, $3634.43 
2239,1422,2/8/2020,144, $7112.66 
2289,1422,3/13/2020,114, $5669.90 
2997,1422,5/7/2020,111, $6393.76 
3762,1422,9/11/2020,118, $5057.05 
3930,1422,9/29/2020,104, $8158.34 
3931,1422,9/29/2020,154, $4973.91 
1307,1423,10/13/2020,102, $3592.58 
1867,1423,12/24/2019,135, $8641.75 
1936,1423,12/30/2019,119, $6883.11 
2160,1423,2/27/2020,159, $4915.23 
2892,1423,5/23/2020,137, $3194.09 
2998,1423,5/7/2020,153, $9814.27 
3264,1423,6/9/2020,144, $7001.65 
3441,1423,7/30/2020,150, $3600.98 
3447,1423,7/31/2020,125, $5547.78 
3862,1423,9/21/2020,111, $9381.91 
1447,1427,10/28/2020,109, $7600.29 
1662,1427,11/24/2020,150, $9832.42 
2338,1427,3/18/2020,153, $8680.76 
2712,1427,4/4/2020,141, $6207.96 
2883,1427,5/22/2020,103, $7972.13 
3191,1427,6/26/2020,123, $4468.57 
3214,1427,6/3/2020,139, $9319.32 
3229,1427,6/30/2020,134, $8256.36 
3436,1427,7/3/2020,137, $6087.78 
3763,1427,9/11/2020,148, $6239.40 
1156,1429,1/25/2020,153, $9911.54 
1260,1429,1/9/2020,144, $9069.63 
1842,1429,12/2/2019,147, $3444.52 
2319,1429,3/16/2020,118, $5771.41 
2329,1429,3/17/2020,129, $8091.12 
2383,1429,3/23/2020,144, $9844.91 
2757,1429,4/9/2020,119, $3002.84 
3388,1429,7/23/2020,156, $4353.63 
3585,1429,8/20/2020,148, $5108.87 
3800,1429,9/15/2020,105, $4724.88 
1058,1431,1/15/2020,141, $8870.11 
1059,1431,1/15/2020,151, $7728.26 
1386,1431,10/21/2020,121, $6621.92 
1956,1431,12/4/2019,142, $9367.22 
2801,1431,5/14/2020,156, $6650.28 
3078,1431,6/15/2020,115, $6952.76 
3184,1431,6/25/2020,149, $8905.75 
3442,1431,7/30/2020,120, $3084.69 
3453,1431,7/4/2020,136, $3465.28 
3547,1431,8/16/2020,145, $3771.48 
1193,1435,1/3/2020,104, $4622.25 
1404,1435,10/23/2020,113, $3897.90 
1489,1435,10/4/2020,117, $9323.14 
1693,1435,11/28/2020,144, $9370.86 
1825,1435,12/17/2019,128, $4819.60 
2619,1435,4/21/2020,160, $7609.63 
2691,1435,4/29/2020,120, $5958.57 
2774,1435,5/10/2020,137, $5134.28 
3529,1435,8/13/2020,139, $6745.76 
3574,1435,8/19/2020,108, $5025.99 
1060,1437,1/15/2020,117, $5264.08 
1578,1437,11/14/2020,108, $8011.99 
1765,1437,12/1/2019,125, $8833.69 
2971,1437,5/4/2020,137, $8106.02 
3461,1437,7/5/2020,125, $3873.59 
3607,1437,8/22/2020,102, $5861.67 
3695,1437,8/31/2020,151, $9579.69 
3774,1437,9/12/2020,151, $6176.76 
3889,1437,9/24/2020,101, $5748.20 
3897,1437,9/25/2020,107, $7371.16 
1042,1444,1/13/2020,154, $4772.06 
1261,1444,1/9/2020,108, $6502.92 
1308,1444,10/13/2020,146, $5402.50 
1543,1444,11/1/2020,149, $9945.02 
2229,1444,2/7/2020,132, $5109.96 
2356,1444,3/20/2020,125, $6091.64 
2392,1444,3/24/2020,112, $5565.06 
3037,1444,6/10/2020,127, $3528.94 
3116,1444,6/19/2020,144, $5931.91 
3640,1444,8/26/2020,101, $8084.71 
1832,1450,12/19/2019,108, $7651.71 
2290,1450,3/13/2020,116, $6991.55 
2490,1450,3/8/2020,110, $3496.09 
3088,1450,6/16/2020,105, $8886.70 
3215,1450,6/3/2020,147, $4107.17 
3318,1450,7/15/2020,159, $8635.47 
3352,1450,7/2/2020,115, $7737.37 
3625,1450,8/24/2020,145, $3350.47 
3667,1450,8/28/2020,116, $7191.54 
3696,1450,8/31/2020,103, $4743.19 
1481,1457,10/31/2020,110, $4379.74 
1563,1457,11/12/2020,139, $9662.05 
1675,1457,11/26/2020,101, $6708.65 
1917,1457,12/29/2019,111, $6117.63 
2330,1457,3/17/2020,137, $7579.39 
2736,1457,4/7/2020,118, $5775.04 
2809,1457,5/15/2020,122, $3976.35 
2846,1457,5/18/2020,158, $6570.09 
3237,1457,6/4/2020,106, $7118.68 
3715,1457,8/5/2020,129, $7093.87 
1121,1462,1/20/2020,129, $7180.78 
1309,1462,10/13/2020,112, $6265.38 
1310,1462,10/13/2020,125, $5707.07 
1490,1462,10/4/2020,147, $8073.27 
1663,1462,11/24/2020,118, $8163.97 
1918,1462,12/29/2019,113, $9161.71 
2402,1462,3/25/2020,146, $6128.82 
2953,1462,5/30/2020,149, $4535.92 
3127,1462,6/2/2020,153, $6221.94 
3925,1462,9/28/2020,158, $8189.59 
1425,1465,10/26/2020,129, $8156.40 
1603,1465,11/17/2020,123, $8425.71 
1859,1465,12/22/2019,136, $3470.87 
1906,1465,12/28/2019,143, $6196.51 
2114,1465,2/21/2020,108, $5677.22 
3038,1465,6/10/2020,101, $9870.71 
3128,1465,6/2/2020,133, $6529.60 
3172,1465,6/24/2020,143, $7600.97 
3775,1465,9/12/2020,141, $8405.81 
3986,1465,9/8/2020,138, $5219.12 
1288,1467,10/11/2020,108, $7419.87 
1623,1467,11/2/2020,117, $5186.12 
1750,1467,11/8/2020,160, $5588.36 
3014,1467,5/9/2020,102, $3150.07 
3404,1467,7/25/2020,130, $6519.02 
3682,1467,8/3/2020,146, $7018.92 
3764,1467,9/11/2020,127, $3936.67 
3801,1467,9/15/2020,114, $8219.04 
3845,1467,9/2/2020,120, $9017.99 
3949,1467,9/30/2020,147, $9343.47 
1426,1469,10/26/2020,124, $3795.07 
1564,1469,11/12/2020,113, $4721.85 
2088,1469,2/18/2020,129, $6548.99 
2254,1469,3/1/2020,102, $9511.36 
2476,1469,3/6/2020,113, $8557.06 
3067,1469,6/14/2020,157, $6234.70 
3173,1469,6/24/2020,115, $4460.13 
3697,1469,8/31/2020,132, $3018.11 
3776,1469,9/12/2020,129, $4394.42 
3863,1469,9/21/2020,137, $4024.82 
1012,1470,1/10/2020,129, $6630.14 
1074,1470,1/16/2020,156, $9744.28 
1138,1470,1/22/2020,123, $5091.82 
1271,1470,10/1/2020,140, $8361.68 
1624,1470,11/2/2020,117, $5740.17 
2017,1470,2/1/2020,117, $7715.54 
2202,1470,2/5/2020,150, $7261.99 
3275,1470,7/10/2020,151, $9640.77 
3395,1470,7/24/2020,118, $8275.71 
3396,1470,7/24/2020,143, $8229.24 
1020,1476,1/11/2020,130, $3326.94 
1105,1476,1/19/2020,119, $4372.93 
1427,1476,10/26/2020,120, $4185.25 
1448,1476,10/28/2020,158, $6552.14 
2071,1476,2/16/2020,149, $7954.79 
2203,1476,2/5/2020,138, $5489.04 
2667,1476,4/27/2020,106, $6496.70 
3802,1476,9/15/2020,121, $3334.68 
3837,1476,9/19/2020,120, $9457.57 
3941,1476,9/3/2020,152, $8008.62 
1420,1478,10/25/2020,159, $8750.97 
2267,1478,3/10/2020,120, $6930.00 
2299,1478,3/14/2020,153, $6927.83 
2461,1478,3/4/2020,134, $9574.55 
2778,1478,5/11/2020,121, $7508.63 
3230,1478,6/30/2020,134, $6822.37 
3244,1478,6/5/2020,109, $3790.27 
3328,1478,7/16/2020,112, $5801.19 
3548,1478,8/16/2020,111, $9323.76 
3677,1478,8/29/2020,107, $8276.44 
1043,1484,1/13/2020,144, $9860.61 
2072,1484,2/16/2020,140, $6883.49 
2161,1484,2/27/2020,116, $6315.64 
2810,1484,5/15/2020,126, $7610.83 
2945,1484,5/3/2020,132, $4274.99 
3028,1484,6/1/2020,128, $6001.58 
3153,1484,6/22/2020,119, $3176.83 
3192,1484,6/26/2020,152, $5587.48 
3477,1484,7/7/2020,118, $6832.01 
3777,1484,9/12/2020,138, $9386.64 
1106,1487,1/19/2020,120, $9372.42 
1203,1487,1/30/2020,133, $5708.54 
1491,1487,10/4/2020,105, $9744.13 
1535,1487,10/9/2020,101, $4547.82 
2094,1487,2/19/2020,142, $4865.66 
2443,1487,3/30/2020,132, $6620.83 
2501,1487,3/9/2020,152, $7350.36 
2514,1487,4/1/2020,132, $4035.50 
3270,1487,7/1/2020,139, $6975.72 
3803,1487,9/15/2020,118, $3895.63 
1061,1488,1/15/2020,105, $5247.19 
1462,1488,10/29/2020,132, $8472.46 
1536,1488,10/9/2020,119, $7041.03 
1716,1488,11/30/2019,125, $3192.36 
2312,1488,3/15/2020,110, $3280.10 
2357,1488,3/20/2020,156, $7873.33 
2384,1488,3/23/2020,145, $5654.38 
2583,1488,4/18/2020,134, $5511.39 
3880,1488,9/23/2020,137, $9134.82 
3932,1488,9/29/2020,143, $6456.95 
1743,1496,11/7/2020,143, $7251.55 
1789,1496,12/12/2019,117, $5870.56 
1819,1496,12/16/2019,131, $7740.01 
2044,1496,2/13/2020,149, $5038.21 
2403,1496,3/25/2020,112, $5284.09 
2515,1496,4/1/2020,110, $4881.29 
2737,1496,4/7/2020,158, $3489.73 
3310,1496,7/14/2020,112, $9473.17 
3608,1496,8/22/2020,130, $8898.45 
3915,1496,9/27/2020,151, $4542.80 
1892,1501,12/27/2019,114, $9037.46 
2050,1501,2/14/2020,148, $7726.47 
2177,1501,2/29/2020,119, $9094.37 
2562,1501,4/15/2020,130, $4103.55 
2716,1501,4/5/2020,137, $4411.22 
2724,1501,4/6/2020,148, $5381.99 
2917,1501,5/26/2020,160, $9909.16 
2999,1501,5/7/2020,138, $5920.12 
3873,1501,9/22/2020,127, $4123.11 
3916,1501,9/27/2020,118, $7142.97 
1094,1504,1/18/2020,155, $6505.58 
1394,1504,10/22/2020,115, $4871.50 
1593,1504,11/16/2020,124, $7465.36 
1634,1504,11/20/2020,151, $6705.99 
1656,1504,11/23/2020,149, $5915.37 
1676,1504,11/26/2020,128, $9460.50 
1950,1504,12/31/2019,142, $6776.78 
2738,1504,4/7/2020,154, $3493.90 
3377,1504,7/21/2020,135, $8132.35 
3428,1504,7/29/2020,120, $6231.04 
1281,1513,10/10/2020,130, $3058.03 
1463,1513,10/29/2020,121, $4269.47 
1649,1513,11/22/2020,151, $8299.23 
2130,1513,2/23/2020,134, $3908.48 
2434,1513,3/3/2020,121, $8264.51 
3174,1513,6/24/2020,112, $9409.94 
3245,1513,6/5/2020,111, $6495.17 
3856,1513,9/20/2020,138, $6126.32 
3942,1513,9/3/2020,140, $4657.86 
3950,1513,9/30/2020,122, $3900.91 
1324,1516,10/15/2020,134, $8878.60 
1937,1516,12/30/2019,112, $5639.08 
2031,1516,2/11/2020,133, $3405.43 
2491,1516,3/8/2020,143, $7746.83 
2502,1516,3/9/2020,103, $5320.08 
2820,1516,5/16/2020,110, $5752.87 
3193,1516,6/26/2020,122, $4480.38 
3419,1516,7/28/2020,134, $8432.42 
3688,1516,8/30/2020,143, $8616.33 
3943,1516,9/3/2020,142, $5992.42 
1031,1517,1/12/2020,136, $4580.18 
1311,1517,10/13/2020,125, $3698.69 
2185,1517,2/3/2020,102, $5986.06 
2641,1517,4/25/2020,104, $5590.71 
2795,1517,5/13/2020,134, $6647.11 
3015,1517,5/9/2020,111, $9311.46 
3231,1517,6/30/2020,159, $5513.22 
3369,1517,7/20/2020,120, $3570.30 
3515,1517,8/11/2020,110, $7901.99 
3740,1517,8/7/2020,121, $3241.96 
1642,1519,11/21/2020,144, $8288.76 
1667,1519,11/25/2020,139, $9988.61 
2162,1519,2/27/2020,146, $3565.12 
2255,1519,3/1/2020,145, $5793.39 
2477,1519,3/6/2020,151, $5406.17 
2551,1519,4/14/2020,135, $5036.82 
2851,1519,5/19/2020,146, $3303.24 
3096,1519,6/17/2020,153, $3699.79 
3148,1519,6/21/2020,136, $3902.35 
3543,1519,8/15/2020,121, $9440.79 
1044,1527,1/13/2020,156, $9729.56 
1130,1527,1/21/2020,132, $9611.12 
1449,1527,10/28/2020,125, $8042.49 
1552,1527,11/10/2020,156, $8865.81 
2313,1527,3/15/2020,140, $5902.58 
2364,1527,3/21/2020,116, $6252.20 
2678,1527,4/28/2020,117, $6581.69 
2713,1527,4/4/2020,116, $8438.70 
2717,1527,4/5/2020,154, $8985.16 
3329,1527,7/16/2020,111, $4813.06 
1062,1539,1/15/2020,153, $5701.91 
1214,1539,1/4/2020,152, $4027.00 
1572,1539,11/13/2020,134, $3107.23 
2300,1539,3/14/2020,122, $4755.82 
2370,1539,3/22/2020,126, $5823.56 
2862,1539,5/2/2020,156, $9105.25 
3271,1539,7/1/2020,103, $9560.98 
3557,1539,8/17/2020,159, $8221.22 
3668,1539,8/28/2020,111, $8404.21 
3958,1539,9/4/2020,155, $3556.84 
2002,1543,12/9/2019,146, $7084.91 
2936,1543,5/29/2020,139, $4553.38 
3140,1543,6/20/2020,110, $4463.48 
3311,1543,7/14/2020,149, $3121.11 
3319,1543,7/15/2020,111, $4128.83 
3346,1543,7/19/2020,132, $5032.57 
3478,1543,7/7/2020,109, $5145.16 
3626,1543,8/24/2020,132, $5131.02 
3838,1543,9/19/2020,149, $8973.94 
3951,1543,9/30/2020,119, $5163.24 
1139,1549,1/22/2020,143, $3728.44 
1262,1549,1/9/2020,137, $8132.92 
2453,1549,3/31/2020,128, $9452.59 
2679,1549,4/28/2020,102, $7882.16 
2702,1549,4/30/2020,117, $7848.18 
2811,1549,5/15/2020,130, $4040.84 
3068,1549,6/14/2020,150, $9495.34 
3778,1549,9/12/2020,155, $7653.39 
3825,1549,9/18/2020,146, $3560.15 
3944,1549,9/3/2020,101, $4464.53 
1095,1550,1/18/2020,141, $5173.45 
1165,1550,1/26/2020,101, $9778.16 
1263,1550,1/9/2020,149, $6700.75 
1860,1550,12/22/2019,145, $5858.09 
2247,1550,2/9/2020,114, $6228.29 
2492,1550,3/8/2020,105, $8188.85 
2642,1550,4/25/2020,123, $6986.15 
2764,1550,5/1/2020,130, $8739.48 
3097,1550,6/17/2020,129, $7703.67 
3330,1550,7/16/2020,110, $9231.16 
1194,1551,1/3/2020,137, $4862.04 
1650,1551,11/22/2020,119, $6548.55 
1907,1551,12/28/2019,114, $9315.78 
2089,1551,2/18/2020,154, $7765.11 
2123,1551,2/22/2020,152, $8111.80 
2462,1551,3/4/2020,134, $9934.72 
3335,1551,7/17/2020,132, $3138.10 
3580,1551,8/2/2020,149, $7788.04 
3716,1551,8/5/2020,114, $7702.21 
3972,1551,9/6/2020,110, $3520.21 
1131,1552,1/21/2020,101, $7569.84 
1215,1552,1/4/2020,157, $8011.88 
1412,1552,10/24/2020,158, $7481.01 
1744,1552,11/7/2020,149, $6978.57 
1990,1552,12/8/2019,145, $9038.74 
2035,1552,2/12/2020,101, $6994.76 
2525,1552,4/11/2020,151, $5077.51 
2863,1552,5/2/2020,152, $4604.13 
2876,1552,5/21/2020,148, $6527.64 
3312,1552,7/14/2020,121, $9370.06 
1790,1557,12/12/2019,110, $9865.86 
1919,1557,12/29/2019,138, $5142.03 
2195,1557,2/4/2020,114, $7338.65 
2428,1557,3/29/2020,131, $5147.80 
2526,1557,4/11/2020,122, $8049.58 
2590,1557,4/19/2020,156, $3797.14 
2746,1557,4/8/2020,157, $7969.22 
2877,1557,5/21/2020,160, $5902.09 
3448,1557,7/31/2020,147, $9834.93 
3804,1557,9/15/2020,119, $4610.30 
1032,1558,1/12/2020,103, $5492.12 
1122,1558,1/20/2020,103, $8112.38 
1745,1558,11/7/2020,132, $5945.66 
2106,1558,2/20/2020,159, $7429.48 
2610,1558,4/20/2020,121, $3872.88 
2904,1558,5/25/2020,140, $7440.88 
3089,1558,6/16/2020,134, $7006.03 
3408,1558,7/26/2020,106, $7787.14 
3717,1558,8/5/2020,138, $7886.68 
3959,1558,9/4/2020,108, $7516.72 
1565,1560,11/12/2020,140, $9935.51 
1938,1560,12/30/2019,101, $3231.71 
2107,1560,2/20/2020,128, $7230.59 
2393,1560,3/24/2020,150, $9643.47 
2697,1560,4/3/2020,119, $6779.62 
2972,1560,5/4/2020,105, $6605.78 
3295,1560,7/12/2020,142, $9266.54 
3501,1560,8/1/2020,152, $5443.45 
3596,1560,8/21/2020,160, $8396.64 
3952,1560,9/30/2020,110, $5608.15 
1253,1564,1/8/2020,136, $4468.18 
1544,1564,11/1/2020,119, $6287.44 
1677,1564,11/26/2020,101, $3136.01 
1746,1564,11/7/2020,108, $5067.90 
2186,1564,2/3/2020,155, $3055.35 
2485,1564,3/7/2020,127, $3314.90 
2725,1564,4/6/2020,134, $6879.52 
3689,1564,8/30/2020,143, $7291.83 
3874,1564,9/22/2020,108, $7883.17 
3966,1564,9/5/2020,110, $7276.99 
2153,1575,2/26/2020,129, $5029.37 
2256,1575,3/1/2020,136, $7474.12 
2611,1575,4/20/2020,120, $8031.79 
2802,1575,5/14/2020,157, $6603.93 
3029,1575,6/1/2020,128, $5335.20 
3167,1575,6/23/2020,111, $8019.08 
3698,1575,8/31/2020,157, $6237.21 
3826,1575,9/18/2020,146, $5419.61 
3864,1575,9/21/2020,111, $9944.81 
3995,1575,9/9/2020,133, $5622.33 
1148,1579,1/24/2020,124, $3563.79 
1594,1579,11/16/2020,102, $5435.60 
2314,1579,3/15/2020,130, $3447.36 
2631,1579,4/24/2020,115, $9663.69 
2852,1579,5/19/2020,114, $6142.49 
3049,1579,6/12/2020,108, $4503.10 
3098,1579,6/17/2020,146, $9565.98 
3379,1579,7/22/2020,147, $9849.34 
3414,1579,7/27/2020,104, $9584.54 
3565,1579,8/18/2020,102, $5625.90 
1013,1586,1/10/2020,101, $7456.07 
1182,1586,1/29/2020,103, $9684.75 
1625,1586,11/2/2020,130, $6040.46 
1813,1586,12/15/2019,116, $9195.97 
2051,1586,2/14/2020,119, $3438.30 
2503,1586,3/9/2020,135, $7411.68 
2573,1586,4/16/2020,120, $4015.37 
3050,1586,6/12/2020,117, $7266.64 
3741,1586,8/7/2020,132, $4586.87 
3917,1586,9/27/2020,120, $3929.28 
1183,1591,1/29/2020,158, $6412.61 
1247,1591,1/7/2020,108, $5501.32 
1566,1591,11/12/2020,106, $4573.06 
2045,1591,2/13/2020,159, $4405.86 
2320,1591,3/16/2020,130, $6460.57 
2703,1591,4/30/2020,113, $4358.07 
2898,1591,5/24/2020,150, $8662.68 
3175,1591,6/24/2020,135, $4459.11 
3641,1591,8/26/2020,138, $9319.53 
3890,1591,9/24/2020,155, $5253.80 
1063,1596,1/15/2020,116, $3873.59 
1347,1596,10/17/2020,117, $7630.35 
1378,1596,10/20/2020,127, $9571.48 
2115,1596,2/21/2020,140, $3397.27 
2147,1596,2/25/2020,126, $9737.82 
2385,1596,3/23/2020,157, $6811.89 
2563,1596,4/15/2020,133, $3896.73 
2668,1596,4/27/2020,137, $7242.12 
2680,1596,4/28/2020,144, $5330.29 
3104,1596,6/18/2020,121, $9919.90 
1512,1611,10/6/2020,156, $5041.64 
2079,1611,2/17/2020,117, $7177.39 
2163,1611,2/27/2020,137, $5376.20 
2196,1611,2/4/2020,149, $9845.72 
2343,1611,3/19/2020,122, $5628.61 
2527,1611,4/11/2020,102, $9771.31 
2739,1611,4/7/2020,146, $3978.81 
2775,1611,5/10/2020,103, $3235.92 
2821,1611,5/16/2020,160, $3620.11 
3347,1611,7/19/2020,140, $4192.31 
1096,1614,1/18/2020,150, $3549.22 
1779,1614,12/11/2019,129, $7124.79 
1801,1614,12/13/2019,145, $6536.81 
1802,1614,12/13/2019,152, $8260.38 
2331,1614,3/17/2020,104, $7779.31 
2847,1614,5/18/2020,122, $7637.50 
3117,1614,6/19/2020,119, $6711.05 
3397,1614,7/24/2020,106, $6670.96 
3793,1614,9/14/2020,137, $4346.18 
3875,1614,9/22/2020,134, $4237.51 
2154,1618,2/26/2020,117, $9738.83 
2171,1618,2/28/2020,104, $3234.84 
2930,1618,5/28/2020,138, $3305.79 
2946,1618,5/3/2020,114, $5858.42 
3216,1618,6/3/2020,130, $7065.90 
3348,1618,7/19/2020,103, $8564.68 
3353,1618,7/2/2020,132, $8012.21 
3633,1618,8/25/2020,156, $4345.00 
3727,1618,8/6/2020,114, $7072.24 
3747,1618,8/8/2020,125, $6319.54 
1527,1619,10/8/2020,160, $5573.29 
1694,1619,11/28/2020,152, $6913.86 
1814,1619,12/15/2019,139, $9807.28 
1951,1619,12/31/2019,137, $7119.92 
2172,1619,2/28/2020,142, $5958.49 
2178,1619,2/29/2020,133, $6361.97 
2435,1619,3/3/2020,148, $3407.04 
2704,1619,4/30/2020,142, $3861.07 
3217,1619,6/3/2020,131, $9935.93 
3437,1619,7/3/2020,128, $8815.96 
1075,1621,1/16/2020,101, $8633.62 
1132,1621,1/21/2020,153, $8346.14 
1206,1621,1/31/2020,152, $9157.79 
1216,1621,1/4/2020,127, $8657.54 
1289,1621,10/11/2020,118, $6302.81 
1413,1621,10/24/2020,156, $5500.85 
1513,1621,10/6/2020,105, $8361.89 
2268,1621,3/10/2020,127, $5925.32 
3051,1621,6/12/2020,117, $9508.18 
3069,1621,6/14/2020,145, $5978.21 
1045,1622,1/13/2020,106, $7234.74 
1076,1622,1/16/2020,129, $5862.28 
1169,1622,1/27/2020,131, $5762.31 
1438,1622,10/27/2020,136, $5401.85 
1908,1622,12/28/2019,155, $4844.54 
2148,1622,2/25/2020,150, $3636.96 
2204,1622,2/5/2020,138, $6519.18 
2321,1622,3/16/2020,105, $5665.91 
2332,1622,3/17/2020,108, $8619.98 
2893,1622,5/23/2020,111, $9219.40 
1195,1625,1/3/2020,105, $3622.12 
1312,1625,10/13/2020,105, $8190.00 
1537,1625,10/9/2020,142, $6916.29 
1585,1625,11/15/2020,132, $7991.21 
1626,1625,11/2/2020,132, $6249.48 
2541,1625,4/13/2020,158, $5255.80 
2954,1625,5/30/2020,155, $3760.51 
3218,1625,6/3/2020,125, $6943.52 
3219,1625,6/3/2020,142, $3479.64 
3810,1625,9/16/2020,115, $6142.59 
1046,1626,1/13/2020,138, $3618.86 
1054,1626,1/14/2020,112, $3467.34 
1833,1626,12/19/2019,101, $3547.45 
1864,1626,12/23/2019,102, $8873.11 
1952,1626,12/31/2019,123, $7347.62 
2216,1626,2/6/2020,101, $6482.33 
2217,1626,2/6/2020,142, $3221.67 
2471,1626,3/5/2020,149, $6961.80 
2812,1626,5/15/2020,132, $7534.57 
3779,1626,9/12/2020,149, $3038.29 
1264,1631,1/9/2020,158, $3251.26 
1468,1631,10/3/2020,125, $3289.27 
1760,1631,11/9/2020,114, $6825.61 
1953,1631,12/31/2019,144, $5816.54 
2444,1631,3/30/2020,154, $3818.05 
2584,1631,4/18/2020,153, $5864.71 
2692,1631,4/29/2020,133, $3420.28 
2878,1631,5/21/2020,149, $6835.41 
3149,1631,6/21/2020,104, $8323.37 
3331,1631,7/16/2020,124, $9133.15 
1729,1635,11/5/2020,143, $6478.46 
1791,1635,12/12/2019,118, $8400.00 
2024,1635,2/10/2020,137, $3724.86 
2187,1635,2/3/2020,112, $3833.92 
